beep,8
beeper,1
beer,1
beerbong,1
beetle,1
beez,1
befo,1
beg,7
began,1
beggar,1
beggin,8
begging,8
begin,16
beginner,1
beginnin,5
beginning,7
begs,1
begun,5
behave,1
behavior,1
behind,58
bei,1
beige,2
bein,28
bel,1
belated,1
belichick,2
belief,1
believe,107
believed,4
believer,10
believin,1
believing,3
belittles,1
bell,23
bella,1
belling,1
belly,10
bellyache,2
belong,9
belonged,1
belongs,2
beloved,2
belt,11
beltway,1
ben,6
bench,5
benched,4
bend,17
bendable,1
bender,3
bendin,3
bending,3
beneath,4
beneficial,1
benefit,1
benevolence,1
benihana,1
benjamin,2
benji,1
benjis,1
benjy,2
bent,6
bentayga,2
bentley,31
bentleys,4
benz,35
benzer,1
benzino,1
benzo,4
beret,1
beretta,1
berlinetta,1
bernie,1
berry,1
berserk,1
beside,11
besides,3
besito,1
best,81
bestest,1
bestie,5
besties,1
bet,54
betray,2
betrayal,1
betrayed,2
betta,1
better,171
betty,1
beverly,3
bevuto,1
beware,1
bey,1
beyonce,5
beyonces,1
beyond,5
bezel,4
bezos,1
bff,1
bi,6
biatch,2
bible,9
biblical,1
bic,3
bicentennial,1
bichotes,1
bickerin,1
bickin,2
bid,3
bidder,2
biddy,2
bide,1
bidet,1
bidi,2
bien,3
bifocal,1
big,149
biggaveli,1
bigger,29
biggest,7
biggie,6
biggy,2
bighead,1
bigotry,1
bih,7
bijan,1
bike,6
biker,2
bikers,1
bikini,7
bil,1
bilingual,1
bill,37
billboard,3
billete,1
billetes,1
billi,1
billie,3
billion,9
billionaire,1
billy,10
bin,4
binderella,1
bing,4
bingo,4
biography,1
bionic,1
bipolar,2
bird,27
birdie,3
birdy,2
birkin,5
birth,3
birthday,10
birthplace,1
biscayne,1
biscotti,1
biscuit,1
bisexual,1
bishop,2
bist,1
bit,47
bitch,332
bitchin,1
bitchy,2
bitcoin,1
bite,16
biter,1
bitin,8
biting,2
bitten,1
bitter,14
bittersweet,5
bitty,2
biz,2
bizarre,2
bizzles,2
bizzy,1
bjork,1
bk,1
blabbin,1
black,68
blackballed,2
blackening,1
blacker,2
blackin,2
blacking,1
blackjack,1
blackout,1
blackpeoplemeet,2
blackpink,1
blacksmith,1
blade,12
blah,2
blaine,2
blake,2
blam,2
blame,22
blamed,2
blanc,1
blank,8
blaow,10
blap,1
blaqnmild,5
blasphemy,1
blast,9
blastin,2
blasting,1
blat,1
blatant,3
blatt,1
blaze,3
blazed,1
blazing,2
bleach,3
bleacher,1
bleaching,1
bleak,1
bleed,15
bleedin,3
bleeding,10
bleeds,2
bleep,2
bleezy,2
blend,1
blender,1
bless,12
blessed,21
blessin,3
blessing,12
bleu,2
bleugh,1
blew,11
blicks,1
blicky,5
blimp,2
blind,29
blinded,1
blindfolded,2
blindin,1
blindly,2
blindside,1
bling,15
blingin,1
blingy,1
blink,5
blinking,1
blip,1
bliss,5
blisterin,1
blitz,3
blitzen,1
blizzard,2
blk,1
bloated,2
bloc,1
blocboy,1
block,51
blocka,1
blocked,1
blog,5
blond,1
blonde,8
blondie,1
blood,62
bloodclaat,1
blooded,1
bloodhound,2
bloodpop,1
bloodshed,1
bloodshot,1
bloodstream,1
bloodsucker,2
bloody,9
bloom,2
blow,80
blowed,1
blowin,28
blowing,9
blown,6
blowout,1
blu,1
blue,60
blueberry,3
bluebird,1
bluer,2
bluff,3
bluffin,3
blunt,19
blunts,1
blurrin,2
blurry,3
blush,3
blushin,3
bm,4
bmun,1
bmx,2
bo,2
board,2
boarded,1
boardin,2
boast,1
boasting,1
boat,13
boatload,3
bob,2
bobby,18
bobsled,1
bobtail,1
boca,2
bod,1
bodied,1
body,124
bodybag,1
bodyguard,3
bodyin,1
bodyslam,2
bodysuit,1
bogota,1
boi,2
boil,1
boilin,1
bold,4
bomb,16
bombaclaat,2
bomin,1
bon,5
bonan,1
bond,7
bone,19
boneless,1
boner,1
bong,2
bonita,1
bonnaroo,1
bonnie,9
bono,1
bonus,1
boo,21
boob,9
boobie,1
booby,2
booed,1
boof,3
booger,5
boogeyman,1
boogie,3
boohoo,1
book,17
booked,4
bool,2
boolin,4
boom,20
boome,1
boomer,1
boomerang,1
boomin,4
boominati,3
boomtrap,1
boondocks,1
boosie,4
boost,1
booster,2
boostin,1
boot,8
bootch,2
booted,6
booth,12
booty,17
bop,6
bopper,1
border,4
borderline,1
bored,10
boricuas,1
borin,1
boring,6
born,31
borough,1
borrow,6
borrowed,2
borsa,1
bos,37
bossed,1
bossin,1
bossman,1
bossy,1
bote,1
bother,5
bothered,1
botherin,2
bottle,44
bottled,2
bottom,48
boucher,1
bough,2
bought,74
bougie,6
boujee,5
boulder,3
bouldercrest,2
boulevard,3
bounce,8
bouncer,2
bouncin,6
bound,9
bouquet,1
bourbaki,1
bourbon,1
bout,186
bouta,1
bove,2
bow,16
bowel,1
bowery,1
bowl,10
bowlin,1
bowtie,1
box,39
boxer,2
boxin,1
boy,174
boyfriend,7
boz,1
bozo,5
bp,1
br,1
bra,7
brace,4
bracelet,5
bracket,1
braden,2
brady,4
brag,6
bragging,2
braid,8
braille,1
brain,70
brainer,1
brainstorm,1
brainstormin,1
brake,6
branch,2
brand,34
brandy,2
brass,1
brat,1
brave,4
brawl,3
brazy,6
brea,1
bread,16
break,127
breakdown,3
breaker,1
breakfast,7
breakin,14
breaking,14
breast,1
breath,33
breathe,37
breathes,1
breathin,7
breathing,4
breathtaking,1
bred,1
breed,2
breeze,7
breezy,4
breh,1
breit,1
breitling,1
bribe,1
brick,34
bricklayer,1
bride,5
bridesmaid,3
bridge,3
bridgin,1
briefcase,2
brieftasche,1
bright,22
brighter,2
brightest,2
brightly,1
brightside,1
bring,98
bringin,11
bringing,8
brings,4
brink,2
brinx,1
brisk,1
britain,1
britches,1
britney,3
brittany,2
bro,33
broad,14
broadway,5
broccoli,1
brock,1
brodie,2
broke,89
broken,49
brokenhearted,2
bron,1
bronx,3
bronze,1
brooklyn,4
bros,17
broski,3
broskies,4
brotha,1
brother,55
brought,29
brow,1
brown,14
browser,1
brp,1
brr,28
brra,1
brrah,6
brrat,2
brrr,18
brrrah,1
brrrat,2
brrrp,1
brrrr,2
brrrrp,1
brrrrrrr,1
brrrt,5
brrt,24
brt,1
bruce,2
brudda,1
bruh,7
bruise,2
bruised,3
bruisin,4
bruno,2
brush,6
brutal,1
bryson,1
bu,1
buba,1
bubba,2
bubble,7
bubblin,1
bubbly,2
buble,1
buck,10
bucka,1
bucket,4
buckin,2
buckingham,2
buckle,4
buckled,1
buckshot,1
buckwheat,1
bud,1
buddah,2
budden,2
buddin,1
buddy,4
budget,4
buena,1
buenas,1
buffalo,1
buffet,1
buffy,1
bug,3
bugatti,4
bugged,1
buggin,5
buh,1
buick,2
build,20
builder,1
buildin,13
building,9
built,20
bulb,1
bull,3
bullet,37
bulletproof,5
bullied,1
bullseye,2
bullshit,19
bullshittin,1
bully,3
bum,15
bumbu,1
bummy,1
bump,4
bumper,4
bumpin,7
bumpy,1
bun,8
bunch,10
buncha,1
bundle,4
bunny,3
bup,1
burberry,6
burbs,1
burden,3
burg,1
burger,2
burglar,2
burgundy,1
burial,2
buried,5
burke,1
burn,27
burned,3
burner,6
burnin,13
burning,16
burnt,3
burp,1
burr,4
burst,3
burstin,1
bursting,1
burt,1
burton,1
bury,12
buryin,1
bus,14
buscas,1
bushel,1
business,41
bussin,5
bussiness,1
bust,43
bustas,2
bustdown,1
busted,1
bustin,22
busting,1
busy,17
butler,1
butt,8
butter,13
buttercup,1
butterfly,6
buttin,1
button,7
buy,73
buyao,1
buyer,1
buyin,8
buying,3
buzz,3
buzzin,4
bwa,1
bye,13
bypass,1
bzz,2
ca,4
cab,7
cabbage,3
cabinet,4
cable,5
cabo,4
cabron,2
cac,1
cache,1
cactus,2
cada,1
caddy,3
cadence,4
cadet,2
cadillac,1
cae,1
caes,1
caesar,2
cafe,1
cage,11
caged,1
cah,2
caine,4
cairo,1
cake,24
caked,2
cakin,6
cal,2
calabasas,6
calamari,4
calculated,5
cali,3
caliber,1
calienta,1
california,8
californicating,2
call,229
callate,1
called,31
callin,42
calling,29
calm,18
calor,2
calypso,2
cam,5
cama,2
came,142
cameltoe,1
camera,14
campbell,1
campos,1
campus,2
camry,1
cana,1
canada,2
cancel,2
canceled,1
cancelled,1
cancer,3
cancun,1
candid,1
candied,1
candle,9
candlelight,2
candy,16
cane,5
canela,1
cannabis,1
cannon,4
cannot,52
cantante,1
cap,19
capability,1
capacity,1
cape,2
capisc,1
capital,1
capitalize,1
capito,1
capo,2
capone,2
cappella,1
cappin,7
capri,2
captain,4
caption,2
captive,1
capture,3
captured,2
car,95
cara,1
carajo,1
carat,4
carbon,2
card,28
cardi,19
cardiac,1
cardio,2
care,90
cared,6
career,6
carefree,1
careful,13
carefully,3
careless,3
caress,1
cargo,1
caring,1
carl,1
carlo,4
carlton,1
carmine,1
carnage,1
carnation,1
carol,4
caroler,1
carolina,1
caroline,1
caroling,5
carpet,2
carport,1
carrey,1
carrickfergus,1
carried,1
carry,17
carryin,2
carrying,4
cartel,1
carter,8
carti,1
cartier,11
carton,1
cartoon,2
cartridge,1
cartwheel,2
carve,1
casa,1
casamigos,1
casanova,1
case,46
cash,71
cashed,6
cashflow,1
cashin,4
cashmoneyap,3
cashville,2
casino,3
casket,14
casper,2
casse,1
casserole,1
cassius,4
cast,3
castin,1
castle,5
casual,2
casually,1
casualty,1
cat,11
catalogue,1
catastrophe,7
catch,72
catchin,5
catching,3
cater,1
catering,1
catfish,1
catfishin,2
cathedral,1
catholic,2
cattle,1
caucasian,1
caught,64
cause,505
caused,4
causin,3
caution,7
cautious,4
cavalier,1
cave,1
caved,2
caviar,1
caving,3
cavity,2
cayenne,1
cb,2
cbd,2
cc,7
cd,2
cease,2
ceasin,1
ced,1
cedes,1
ceili,1
ceilin,11
ceiling,22
celebrate,11
celebrated,2
celebratin,2
celebrating,1
celebration,5
celebrity,1
celia,1
celie,1
celine,4
cell,12
cellular,1
cellulare,1
celly,3
cementin,1
cena,2
cence,1
cent,4
center,5
centerfold,1
centerpiece,2
century,1
ceo,1
cereal,4
cero,1
cerquita,2
certain,13
certified,3
cets,1
ceviche,1
ch,2
cha,1
chab,1
chaim,1
chain,87
chained,2
chainsaw,1
chainz,4
chair,5
chaka,1
chakra,2
chalamet,1
chalk,3
challa,2
challenge,6
challenged,1
challengin,1
chambean,1
chamber,4
chameleon,2
champ,3
champagne,17
champion,5
championship,2
chan,4
chanaynay,1
chance,30
chancin,1
chancy,1
chandelier,2
chanel,30
chanels,2
change,82
changed,18
changin,10
changing,13
channel,2
chano,1
chanter,1
chaos,2
chapel,1
chapo,2
chappelle,2
character,8
charcoal,2
chardonnay,1
charge,11
charged,2
chargin,3
charisma,1
charlamagne,3
charles,2
charleston,1
charm,5
charmy,1
chart,11
charter,2
chartin,1
charytin,1
chase,23
chased,7
chaser,1
chasethemoney,1
chasin,16
chasing,5
chat,9
chateau,1
chatted,1
chattin,2
che,1
cheadle,1
cheap,19
cheat,17
cheated,5
cheater,2
cheatin,3
cheating,2
check,95
checked,10
checker,5
checkin,4
checking,5
checklist,2
cheddar,2
cheek,8
cheer,11
cheerio,2
cheerleader,1
cheese,19
cheesesteak,1
cheetah,4
cheez,1
cheeze,2
chef,3
chemical,3
chemistry,3
cheque,2
cher,1
cherish,1
cherry,5
chess,11
chest,32
chestnut,2
chevy,5
chew,4
chewed,1
chi,2
chic,2
chicago,2
chicagoist,1
chick,12
chicken,19
chief,3
chiefin,1
child,42
childhood,4
childish,2
chilin,1
chill,40
chillens,1
chiller,1
chilli,1
chillin,9
chilling,3
chime,3
chimney,4
chimp,2
chin,3
china,1
chinchilla,2
chinese,2
ching,3
chingan,1
chingy,1
chinny,2
chip,12
chipped,1
chiquita,1
chiropractor,1
chit,5
chitty,1
chlorine,1
cho,2
chocha,1
chocolate,6
choice,12
choir,4
choix,1
choke,12
choked,4
chokehold,1
choker,3
chokin,7
choking,2
choo,2
choose,24
chooser,2
choosey,1
choosin,4
chop,11
choppa,10
choppas,1
chopped,3
chopper,19
choppy,1
chopstick,4
chord,1
chore,2
chorin,1
chorus,5
chose,7
chosen,13
choya,1
chris,6
chrissy,1
christ,6
christian,7
christmas,47
christmastime,1
chrome,5
chronic,4
chrysler,1
chu,1
chubby,1
chulo,3
chump,2
chun,4
church,13
chyea,1
chyeah,5
cidal,1
cides,1
cielo,2
cien,2
cigarette,16
cigarillo,1
cincinnati,2
cinco,2
cinderella,1
cinnamon,1
circle,11
circlin,1
circling,6
circuit,1
circulate,2
circumstance,2
circus,3
ciroc,2
cita,1
city,72
citywide,1
ciudad,1
civilian,3
civilization,1
civilized,1
clack,3
claim,10
claimed,3
claimin,6
claiming,1
clan,3
clansman,1
clap,14
clapped,2
clappin,4
clapping,5
claren,1
claritin,1
class,22
classic,9
classmate,2
classy,4
claus,6
claustrophobic,2
clavius,1
clay,1
clazabar,1
clean,26
cleaner,4
cleanin,2
cleanse,1
cleansed,1
cleansin,2
cleansing,1
clear,27
clearer,6
clearly,3
clearport,1
cleavage,1
cleaver,1
cleo,1
clerk,2
cleveland,2
clever,6
cliche,3
click,10
clickbait,1
clicked,1
clickin,1
cliff,2
climate,2
climb,5
climbed,1
climber,1
climbin,2
climbing,1
cling,4
clinton,1
clip,21
clipper,2
clique,16
clitoris,1
clock,19
clockwise,1
clogged,1
clone,8
clonin,2
close,89
closed,24
closer,44
closest,3
closet,5
closin,2
closing,5
closure,3
clot,1
cloth,1
clothes,39
clothin,1
cloud,25
cloudy,2
clout,11
clown,18
clowned,1
club,52
clubbin,2
clue,6
clueless,1
clumsy,2
clutch,1
clutchin,6
clyde,9
cmb,1
cnn,1
co,7
coach,2
coachella,3
coachin,2
coast,13
coastal,1
coaster,3
coat,15
coca,1
cocaine,17
cock,10
cocked,4
cockpit,1
cocky,4
coco,8
cocoa,1
cod,1
code,18
codeine,16
codfish,1
cody,1
coffee,14
coffin,8
cognac,1
coin,4
coke,16
cokey,1
cola,1
cold,109
colder,4
coldest,2
cole,8
coleslaw,1
colette,1
colgate,2
colin,2
coliseum,1
collaborative,1
collapse,3
collar,2
collarbone,2
collard,2
collect,5
collected,2
collection,1
college,14
collide,1
collided,1
collins,1
collision,2
collo,1
cologne,2
colombia,2
colombian,1
colombiana,1
colombianas,1
colonic,1
colony,1
color,35
colorado,5
colorblind,1
colored,6
colorful,3
colorway,1
colossal,1
colossus,1
colour,1
coloured,1
colpita,1
colson,2
com,1
coma,1
combat,1
combative,1
combination,1
combine,1
combined,2
combo,1
combust,1
come,372
comeback,1
comedown,1
comedy,1
comer,1
comet,1
comfort,9
comfortable,8
comforter,1
comfortin,1
comfy,2
comic,1
comical,1
comin,90
coming,53
comma,13
command,2
commandment,1
commando,1
comme,1
comment,9
commentary,1
commenting,1
commercial,2
commissioned,1
commitment,6
committed,1
committin,1
commodity,1
common,10
communicating,2
community,1
como,6
comp,1
company,12
compare,11
compared,3
comparin,3
comparing,2
comparison,3
compass,2
compassionate,1
compensate,1
compensates,1
compensation,1
compete,3
competin,1
competition,5
compile,1
complain,4
complainin,1
complaint,1
complement,1
complete,6
completely,1
complex,4
complexcon,1
complicate,3
complicated,4
compliment,2
comply,1
composing,1
composure,2
compra,1
compras,1
comprehend,4
comprende,1
compro,1
compromise,2
compromisin,1
compromising,1
compton,1
computed,1
computer,1
con,5
conceit,1
conceited,3
concentrate,2
concept,1
conception,1
concern,1
concerned,2
concert,3
conclusion,2
concord,1
concrete,4
concubine,1
condition,2
condo,6
condom,3
conference,2
confess,3
confessing,1
confession,4
confetti,1
confide,3
confidence,5
confident,2
confined,1
confirm,2
confirmed,2
confiscate,1
conflict,1
confrontation,4
confuse,1
confused,11
confusin,4
congrats,1
congratulating,1
congratulation,8
congress,1
congressman,1
conmigo,4
connect,7
connected,2
connection,4
connectivity,1
conocen,1
conquer,1
conquest,1
conscience,3
conscienceness,1
conscious,2
consequence,7
consequential,1
consider,3
consistency,1
consistently,1
console,1
conspiracy,1
conspire,1
constant,2
constantly,2
constellation,1
consultation,1
consume,1
consumes,1
contact,3
contagious,4
contained,1
contemplate,1
contemplated,1
contemplating,2
contender,1
content,5
contention,1
contest,2
context,2
contigo,1
contraband,1
contradictin,1
contradiction,1
contraption,1
contribute,1
contribution,2
contro,2
control,56
controlar,1
controlled,2
controllin,2
controlling,2
controversial,2
contusion,1
convenience,1
convenient,1
convention,1
conventional,1
conversate,2
conversation,36
converse,1
convertible,4
convey,1
conviction,2
convince,9
convinced,4
convincin,2
convincing,1
convo,2
coo,3
cooch,1
coochie,4
coochies,1
coogi,1
cook,8
cooked,3
cookie,13
cookin,10
cooking,4
cooky,1
cool,72
coolant,1
cooler,5
coolest,2
coolin,2
coon,1
cooped,3
coordinate,2
cootie,1
cop,52
copacetic,1
cope,3
copied,1
copped,7
copper,2
copperfield,1
coppin,7
copping,1
coppola,1
copy,14
copyin,2
corazon,2
corbin,1
cord,1
core,3
corey,2
cork,4
corkscrew,1
corleone,1
corn,5
cornball,1
cornbread,1
corner,12
cornered,3
cornflakes,1
cornrow,1
cornrows,2
corny,4
coroner,1
corp,1
corporate,2
corpse,1
correct,2
corremos,1
corridor,2
corrupted,4
corruption,1
corvette,3
cosa,2
cosby,1
cosmo,1
cost,32
costco,1
cot,1
cottage,2
cotton,2
cottonelle,1
couch,21
cougar,1
cough,4
coughin,1
cought,1
could,281
coulda,16
counseling,1
count,47
countdown,1
counted,1
counter,8
counterfeit,3
countin,13
counting,4
country,8
coupe,61
couple,50
courage,3
course,13
coursin,1
court,18
courtesy,1
courthouse,1
courtside,2
cousin,10
cover,27
covered,12
covering,1
cow,4
coward,1
cowboy,2
cozy,2
cpr,1
crack,28
cracked,1
cracker,6
crackin,4
cracking,1
craft,3
craig,1
crain,1
crammin,1
cramped,1
crampin,1
cranium,1
crank,1
cranky,1
crap,2
crash,13
crashed,2
crasher,4
crashin,4
crashing,3
crave,1
cravin,3
craving,1
crawl,4
crawlin,1
crawling,5
cray,2
crayola,2
crayon,1
crazy,76
cream,15
crease,1
create,3
created,2
creation,5
creative,1
creature,4
credit,9
cree,2
creek,2
creep,16
creepin,10
creeping,3
creighton,2
cremation,1
creme,1
creole,1
crept,1
crescent,1
crest,2
creve,1
